id;type;geometry_name;geometry_type;geometry_coordinates;Longitude;Latitude;Satélite;País;Estado;Município;Data;Risco de Fogo;Precipitação;Dias sem Chuva
focos_ams_24h.2e5421f7-2714-306a-8124-cd01a613c01a;Feature;geom;Point;[-72.18623, -38.10186];-72,18623;-38,10186;NPP-375D;Chile;Araucanía;Malleco;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.776f9e6e-c97d-37ea-b44f-112c8fe61030;Feature;geom;Point;[-72.18484, -38.10249];-72,18484;-38,10249;NPP-375D;Chile;Araucanía;Malleco;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.bcbdd4ea-85f9-3ca1-a67b-726062bb6053;Feature;geom;Point;[-68.53602, -38.11919];-68,53602;-38,11919;NPP-375D;Argentina;Neuquén;Añelo;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.49b080d0-d384-3965-bb7c-e8666a44dd76;Feature;geom;Point;[-69.04045, -38.30376];-69,04045;-38,30376;NPP-375D;Argentina;Neuquén;Añelo;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.8648e466-00e4-3ef0-8bd4-a7123a34d66c;Feature;geom;Point;[-69.04169, -38.30451];-69,04169;-38,30451;NPP-375D;Argentina;Neuquén;Añelo;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.91c583a5-4d7c-302a-96d5-c93892214d80;Feature;geom;Point;[-69.03616, -38.30516];-69,03616;-38,30516;NPP-375D;Argentina;Neuquén;Añelo;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.28a03c8a-c81b-3159-bfa3-2fe544921b4c;Feature;geom;Point;[-69.05795, -38.32918];-69,05795;-38,32918;NPP-375D;Argentina;Neuquén;Añelo;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.abb84162-bbee-318b-ae6e-ceedb3187a4b;Feature;geom;Point;[-69.0587, -38.33289];-69,0587;-38,33289;NPP-375D;Argentina;Neuquén;Añelo;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.03d335ef-4ea9-3373-a0cf-f79ad0197b06;Feature;geom;Point;[-68.4949, -38.45647];-68,4949;-38,45647;NPP-375D;Argentina;Neuquén;Añelo;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.16a06d89-a364-3518-859c-759c1acbf44c;Feature;geom;Point;[-68.60714, -38.51133];-68,60714;-38,51133;NPP-375D;Argentina;Neuquén;Confluencia;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.2bcf47df-5fa7-3576-bce8-8c8130cb94fb;Feature;geom;Point;[-70.02274, -38.84389];-70,02274;-38,84389;NPP-375D;Argentina;Neuquén;Zapala;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.18f04633-64c3-3eb5-91dd-0a3def52dc32;Feature;geom;Point;[-67.96584, -38.91927];-67,96584;-38,91927;NPP-375D;Argentina;Río Negro;General Roca;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.5c861c76-ebb0-386e-85f8-dee21c7fbc21;Feature;geom;Point;[-65.32468, -32.41966];-65,32468;-32,41966;NPP-375D;Argentina;San Luis;Junín;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.a68a62d0-7b21-3db2-997e-15286c9300db;Feature;geom;Point;[-70.88066, -33.45706];-70,88066;-33,45706;NPP-375D;Chile;Región Metropolitana de Santiago;Santiago;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.b4770507-e667-3bb2-8b3b-70671028c4c1;Feature;geom;Point;[-70.8849, -33.45643];-70,8849;-33,45643;NPP-375D;Chile;Región Metropolitana de Santiago;Santiago;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.006edae4-aff2-3cd1-a46c-7c6487eff6a6;Feature;geom;Point;[-61.63842, -33.38363];-61,63842;-33,38363;NPP-375D;Argentina;Santa Fe;Caseros;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.93153d00-306d-3d83-b157-038b9f42ac8f;Feature;geom;Point;[-61.57771, -33.29861];-61,57771;-33,29861;NPP-375D;Argentina;Santa Fe;Caseros;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.a3680aac-248d-316c-a677-0fa1c68e7e2c;Feature;geom;Point;[-60.02011, -33.21808];-60,02011;-33,21808;NPP-375D;Argentina;Entre Ríos;Victoria;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.5c6f7397-82a5-3752-b803-d53b4b174a41;Feature;geom;Point;[-60.02475, -33.2178];-60,02475;-33,2178;NPP-375D;Argentina;Entre Ríos;Victoria;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.d6500ab5-e9a0-33cf-a9f4-ccf8d7642059;Feature;geom;Point;[-60.19368, -33.07835];-60,19368;-33,07835;NPP-375D;Argentina;Entre Ríos;Victoria;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.3fa1e3c5-7ffb-346e-a0e6-1346080e9030;Feature;geom;Point;[-60.82083, -33.00717];-60,82083;-33,00717;NPP-375D;Argentina;Santa Fe;Rosario;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.41228718-d8d5-3c5a-892e-fc3483d284c1;Feature;geom;Point;[-70.38646, -32.92342];-70,38646;-32,92342;NPP-375D;Chile;Valparaíso;Los Andes;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.426623da-a8cc-330c-9d93-183ee9403e60;Feature;geom;Point;[-68.73283, -32.91353];-68,73283;-32,91353;NPP-375D;Argentina;Mendoza;Guaymallén;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.4b0b4886-1855-31cf-af68-13429061029d;Feature;geom;Point;[-67.96654, -38.9232];-67,96654;-38,9232;NPP-375D;Argentina;Río Negro;General Roca;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.bde34a2a-ec70-383e-a39e-3da9bab46d08;Feature;geom;Point;[-67.44351, -39.08502];-67,44351;-39,08502;NPP-375D;Argentina;Río Negro;General Roca;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.33059fc8-7b8f-336a-88f5-bcdbdd8f48b9;Feature;geom;Point;[-72.58186, -37.50174];-72,58186;-37,50174;NPP-375D;Chile;Bío-Bío;Biobío;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.bdf8bf95-0afa-382c-9ed5-4b29d2d61163;Feature;geom;Point;[-72.58411, -37.50212];-72,58411;-37,50212;NPP-375D;Chile;Bío-Bío;Biobío;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.e9183da3-db4f-34db-b2ce-40c7d2d3ae5a;Feature;geom;Point;[-72.58491, -37.50546];-72,58491;-37,50546;NPP-375D;Chile;Bío-Bío;Biobío;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.2a74c248-3f36-3251-95ae-bd9e09398743;Feature;geom;Point;[-72.26353, -37.61281];-72,26353;-37,61281;NPP-375D;Chile;Bío-Bío;Biobío;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.0f3915e1-99ea-3c88-84d5-f5fe37b61702;Feature;geom;Point;[-63.58983, -37.4502];-63,58983;-37,4502;NPP-375D;Argentina;La Pampa;Guatraché;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.22bdabc4-46b2-3d29-8bb9-f96cdf60be07;Feature;geom;Point;[-69.35342, -37.41413];-69,35342;-37,41413;NPP-375D;Argentina;Neuquén;Pehuenches;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.a4d8896c-b34d-39d2-bd86-bbf35600c5af;Feature;geom;Point;[-69.35472, -37.41381];-69,35472;-37,41381;NPP-375D;Argentina;Neuquén;Pehuenches;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.a5998009-a2c4-37f4-b9d4-b593d14d0ae8;Feature;geom;Point;[-69.16982, -37.41112];-69,16982;-37,41112;NPP-375D;Argentina;Neuquén;Pehuenches;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.232f37cd-aa13-30b9-843e-48ecfd46b799;Feature;geom;Point;[-72.26433, -37.61617];-72,26433;-37,61617;NPP-375D;Chile;Bío-Bío;Biobío;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.ef2ecf3e-9287-34f5-8814-c3917c68fb4b;Feature;geom;Point;[-69.35272, -37.4105];-69,35272;-37,4105;NPP-375D;Argentina;Neuquén;Pehuenches;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.b3aac7a1-661b-3de5-a794-6ee440125c15;Feature;geom;Point;[-69.35403, -37.41019];-69,35403;-37,41019;NPP-375D;Argentina;Neuquén;Pehuenches;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.cc763b0d-13f7-315d-93d4-3cefee99e196;Feature;geom;Point;[-73.12628, -36.78485];-73,12628;-36,78485;NPP-375D;Chile;Bío-Bío;Concepción;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.3208d478-db90-360a-8c73-28b57961570f;Feature;geom;Point;[-62.13938, -36.613];-62,13938;-36,613;NPP-375D;Argentina;Buenos Aires;Daireaux;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.5d919b45-c9e4-3ccf-9f17-1e0f0263383d;Feature;geom;Point;[-66.40577, -36.53883];-66,40577;-36,53883;NPP-375D;Argentina;La Pampa;Chalileo;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.aed0aec8-f077-3302-ae8f-e1535a3567ee;Feature;geom;Point;[-69.891, -35.83496];-69,891;-35,83496;NPP-375D;Argentina;Mendoza;Malargüe;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.da1182fc-ae39-38c2-b0bf-ee0dbd85bb51;Feature;geom;Point;[-66.40169, -35.77748];-66,40169;-35,77748;NPP-375D;Argentina;San Luis;Gobernador Dupuy;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.f6868369-a3b3-3ca4-97cd-28a0d1f56992;Feature;geom;Point;[-60.07575, -35.15713];-60,07575;-35,15713;NPP-375D;Argentina;Buenos Aires;Veinticinco de Mayo;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.fbc73c51-30f0-3057-916c-6242361c9f5f;Feature;geom;Point;[-66.09352, -34.85626];-66,09352;-34,85626;NPP-375D;Argentina;San Luis;Gobernador Dupuy;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.37969c59-5b24-30e0-9a70-ac8aaad54359;Feature;geom;Point;[-70.0685, -34.68412];-70,0685;-34,68412;NPP-375D;Argentina;Mendoza;San Rafael;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.22c4dd15-28ce-3d1b-8fe7-dcf60278d36c;Feature;geom;Point;[-70.8916, -34.45566];-70,8916;-34,45566;NPP-375D;Chile;Libertador General Bernardo O'Higgins;Cachapoal;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.8f696950-14b4-37fa-b443-c8c2129ffe83;Feature;geom;Point;[-70.8959, -34.45503];-70,8959;-34,45503;NPP-375D;Chile;Libertador General Bernardo O'Higgins;Cachapoal;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.d9e144a1-7fa6-354c-b897-e2d451080cba;Feature;geom;Point;[-60.92378, -34.32327];-60,92378;-34,32327;NPP-375D;Argentina;Buenos Aires;Rojas;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.4c5367bc-1288-3d2f-b41d-5a19f16c9296;Feature;geom;Point;[-62.82825, -34.04461];-62,82825;-34,04461;NPP-375D;Argentina;Córdoba;Presidente Roque Sáenz Peña;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.52ba8d2e-a47c-3aaa-ac48-f003b0f33e9d;Feature;geom;Point;[-62.24129, -34.00025];-62,24129;-34,00025;NPP-375D;Argentina;Santa Fe;General López;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.1f2d6bc4-6698-3692-abe9-1b200122ae8b;Feature;geom;Point;[-61.54481, -33.67861];-61,54481;-33,67861;NPP-375D;Argentina;Santa Fe;General López;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.a200c39d-dacf-38e6-b727-8d1b307cfffc;Feature;geom;Point;[-55.6156, -33.62408];-55,6156;-33,62408;NPP-375D;Uruguay;Florida;n.a131;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.7b3d647b-3229-3807-8289-232c14c90a73;Feature;geom;Point;[-71.57932, -33.5608];-71,57932;-33,5608;NPP-375D;Chile;Valparaíso;San Antonio;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.86e6b051-618c-370a-8437-28973360996c;Feature;geom;Point;[-70.88138, -33.46041];-70,88138;-33,46041;NPP-375D;Chile;Región Metropolitana de Santiago;Santiago;2023-03-15T05:53:00+00:00;;;
focos_ams_24h.31adb421-1b60-3be6-b94e-f7e3fb8844b3;Feature;geom;Point;[-62.03984, -27.66029];-62,03984;-27,66029;NPP-375D;Argentina;Santiago del Estero;Moreno;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.3f34ee2f-2958-3dde-becc-808b176e3ca1;Feature;geom;Point;[-61.34496, -27.57692];-61,34496;-27,57692;NPP-375D;Argentina;Chaco;Doce de Octubre;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.a31ba5ea-2b89-3091-99d4-89ef26591940;Feature;geom;Point;[-57.83728, -27.45377];-57,83728;-27,45377;NPP-375D;Argentina;Corrientes;Berón de Astrada;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.a41451c4-6081-34c7-9c14-50b093fa929b;Feature;geom;Point;[-58.20801, -27.45317];-58,20801;-27,45317;NPP-375D;Argentina;Corrientes;San Luis del Palmar;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.62e1a801-2108-3c82-bacb-b98f9bf2f4f9;Feature;geom;Point;[-58.20626, -27.45193];-58,20626;-27,45193;NPP-375D;Argentina;Corrientes;San Luis del Palmar;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.5a9f6e18-0d01-3fc7-b3d6-07997da8d68b;Feature;geom;Point;[-58.20247, -27.44745];-58,20247;-27,44745;NPP-375D;Argentina;Corrientes;San Luis del Palmar;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.d263689b-0ec9-3b85-b170-bee5fbb39ce7;Feature;geom;Point;[-58.20745, -27.44712];-58,20745;-27,44712;NPP-375D;Argentina;Corrientes;San Luis del Palmar;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.f204b13e-98d4-355b-8d53-79cfd9f9af53;Feature;geom;Point;[-58.20571, -27.44589];-58,20571;-27,44589;NPP-375D;Argentina;Corrientes;San Luis del Palmar;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.ff5c38c0-c56a-374f-bb30-31f1d8e89c6f;Feature;geom;Point;[-58.21066, -27.44552];-58,21066;-27,44552;NPP-375D;Argentina;Corrientes;San Luis del Palmar;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.b9e5ff81-f762-3374-8709-6df8d9e086f0;Feature;geom;Point;[-58.20687, -27.44107];-58,20687;-27,44107;NPP-375D;Argentina;Corrientes;San Luis del Palmar;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.8145b1d1-4683-34b4-843d-caa2fe12d2ff;Feature;geom;Point;[-58.21184, -27.44074];-58,21184;-27,44074;NPP-375D;Argentina;Corrientes;San Luis del Palmar;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.5c1ad208-6ae1-3d5f-8f54-931940c787f3;Feature;geom;Point;[-58.21677, -27.44041];-58,21677;-27,44041;NPP-375D;Argentina;Corrientes;San Luis del Palmar;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.ca53dee6-84a5-3d3b-9481-fe3af5fcb2d8;Feature;geom;Point;[-58.21012, -27.43948];-58,21012;-27,43948;NPP-375D;Argentina;Corrientes;San Luis del Palmar;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.5a110222-0600-3213-89e2-c484adaa1bb8;Feature;geom;Point;[-58.21507, -27.43912];-58,21507;-27,43912;NPP-375D;Argentina;Corrientes;San Luis del Palmar;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.e790a7f3-7901-3359-b848-e4df445d629d;Feature;geom;Point;[-58.15934, -27.43097];-58,15934;-27,43097;NPP-375D;Argentina;Corrientes;San Luis del Palmar;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.8af54cbb-f0d4-39ff-8df5-12fa3f144e12;Feature;geom;Point;[-58.12594, -27.39669];-58,12594;-27,39669;NPP-375D;Argentina;Corrientes;Itatí;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.04918aa7-cd5c-38ae-adb6-8474f8e8e5e4;Feature;geom;Point;[-68.217, -27.23091];-68,217;-27,23091;NPP-375D;Argentina;Catamarca;Tinogasta;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.27e02f5c-7485-35de-8c1f-91964f500fc1;Feature;geom;Point;[-60.52873, -27.19229];-60,52873;-27,19229;NPP-375D;Argentina;Chaco;San Lorenzo;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.db28750c-8ee0-33bb-b552-c0beaf4a0ea1;Feature;geom;Point;[-60.858, -27.15827];-60,858;-27,15827;NPP-375D;Argentina;Chaco;Nueve de Julio;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.86aa53bb-fede-36da-9c4e-ece0ea330702;Feature;geom;Point;[-57.95133, -27.08972];-57,95133;-27,08972;NPP-375D;Paraguay;Ñeembucú;Villalbín;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.8a955fa7-3341-3b48-81aa-cbe863fd4a3f;Feature;geom;Point;[-57.4899, -26.95954];-57,4899;-26,95954;NPP-375D;Paraguay;Misiones;San Juan Bautista de las Misiones;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.effbca24-ee56-3c3d-8c2e-e2fd09b2fa69;Feature;geom;Point;[-57.97406, -26.92864];-57,97406;-26,92864;NPP-375D;Paraguay;Ñeembucú;Guazú Cuá;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.4249246c-86b4-3081-9f8e-30418c37218e;Feature;geom;Point;[-57.9716, -26.92827];-57,9716;-26,92827;NPP-375D;Paraguay;Ñeembucú;Guazú Cuá;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.fcec8f41-e962-35d0-bdbb-41cdfb86d4bc;Feature;geom;Point;[-57.97855, -26.92218];-57,97855;-26,92218;NPP-375D;Paraguay;Ñeembucú;Guazú Cuá;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.45cbb2fc-1aa8-308d-b7c6-cc3d5d240b16;Feature;geom;Point;[-58.1299, -26.72727];-58,1299;-26,72727;NPP-375D;Paraguay;Ñeembucú;Tacuaras;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.7e4dd67d-9b8e-3dff-9d31-75559d3427c2;Feature;geom;Point;[-58.12865, -26.72678];-58,12865;-26,72678;NPP-375D;Paraguay;Ñeembucú;Tacuaras;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.14b6eb39-87a1-3fdf-af29-3d3dee2590f8;Feature;geom;Point;[-60.76754, -26.66501];-60,76754;-26,66501;NPP-375D;Argentina;Chaco;Independencia;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.2d1d4ec6-ab62-36d9-87a7-740e14522e4b;Feature;geom;Point;[-64.39477, -26.6139];-64,39477;-26,6139;NPP-375D;Argentina;Santiago del Estero;Jiménez;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.71a55d6d-2cb3-3e1f-adbc-f9b21f5daf61;Feature;geom;Point;[-65.90517, -26.60046];-65,90517;-26,60046;NPP-375D;Argentina;Tucumán;Tafí del Valle;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.1ac614ff-f34e-3fe4-887f-b4f72dda7e9d;Feature;geom;Point;[-57.75059, -26.59455];-57,75059;-26,59455;NPP-375D;Paraguay;Ñeembucú;San Juan Bautista del Ñeembucu;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.c5788411-126a-3de4-819d-de8e90f8139f;Feature;geom;Point;[-65.89935, -26.57841];-65,89935;-26,57841;NPP-375D;Argentina;Tucumán;Tafí del Valle;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.017c9528-ac22-36aa-aeb1-040503bae55d;Feature;geom;Point;[-63.61414, -26.53609];-63,61414;-26,53609;NPP-375D;Argentina;Santiago del Estero;Alberdi;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.724d41b3-6d42-378f-9eff-4989706db641;Feature;geom;Point;[-63.41796, -26.45047];-63,41796;-26,45047;NPP-375D;Argentina;Santiago del Estero;Alberdi;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.4e772521-cd54-3f20-9976-7803655ea625;Feature;geom;Point;[-65.07159, -26.26767];-65,07159;-26,26767;NPP-375D;Argentina;Tucumán;Trancas;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.34e359fc-1cca-302c-b718-0db58542ec23;Feature;geom;Point;[-57.72719, -26.21449];-57,72719;-26,21449;NPP-375D;Paraguay;Ñeembucú;Villa Oliva;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.9ae525b9-d05e-370d-b764-31db32a0c439;Feature;geom;Point;[-57.72669, -26.21445];-57,72669;-26,21445;NPP-375D;Paraguay;Ñeembucú;Villa Oliva;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.683472c6-f8a2-31c5-bc16-a1971b39d06e;Feature;geom;Point;[-70.18142, -26.20599];-70,18142;-26,20599;NPP-375D;Chile;Atacama;Chañaral;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.cc8edc56-8da8-32a8-85c8-299681761ee5;Feature;geom;Point;[-61.17953, -26.08258];-61,17953;-26,08258;NPP-375D;Argentina;Chaco;General Güemes;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.3882e8e1-5b12-39db-9bf8-52335f86a69d;Feature;geom;Point;[-65.63308, -25.94253];-65,63308;-25,94253;NPP-375D;Argentina;Salta;Guachipas;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.907cc01d-be14-3f5f-89f1-5cd1eb06df07;Feature;geom;Point;[-59.68924, -25.77289];-59,68924;-25,77289;NPP-375D;Argentina;Formosa;Patiño;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.d6e8b3a4-44ad-3a65-b297-f47ce452e5d4;Feature;geom;Point;[-60.46006, -25.75262];-60,46006;-25,75262;NPP-375D;Argentina;Chaco;General Güemes;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.cb6c796d-8bd6-31ed-97e7-9ce2bce7b210;Feature;geom;Point;[-59.0414, -25.70993];-59,0414;-25,70993;NPP-375D;Argentina;Formosa;Pirané;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.52c3f0e3-9fbc-3b02-aca9-5bc07d3c6a39;Feature;geom;Point;[-64.37242, -25.68796];-64,37242;-25,68796;NPP-375D;Argentina;Salta;Rosario de la Frontera;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.f104c90d-dd7e-3fba-8945-cd61cfc14279;Feature;geom;Point;[-59.4636, -30.05204];-59,4636;-30,05204;NPP-375D;Argentina;Corrientes;Esquina;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.d6d66392-2c36-37d9-b8ed-0179e2d0c71f;Feature;geom;Point;[-57.48, -25.50737];-57,48;-25,50737;NPP-375D;Paraguay;Central;Villeta;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.82a81b41-7ffb-3d70-8537-a7aacfb4dd3f;Feature;geom;Point;[-64.53123, -24.88991];-64,53123;-24,88991;NPP-375D;Argentina;Salta;Anta;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.170eddc1-dd00-3314-ae2b-253a94fc5869;Feature;geom;Point;[-59.88623, -31.84317];-59,88623;-31,84317;NPP-375D;Argentina;Entre Ríos;Paraná;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.5131a2a4-4e3c-3102-bb43-273ccfd5da61;Feature;geom;Point;[-61.44418, -31.63614];-61,44418;-31,63614;NPP-375D;Argentina;Santa Fe;Las Colonias;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.ad1c9969-ea72-3ddb-98fd-22e05f3d79f2;Feature;geom;Point;[-61.4436, -31.63092];-61,4436;-31,63092;NPP-375D;Argentina;Santa Fe;Las Colonias;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.9113935d-d583-38dd-93b5-89f8f80b26a7;Feature;geom;Point;[-59.20834, -31.60785];-59,20834;-31,60785;NPP-375D;Argentina;Entre Ríos;Villaguay;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.9f4c55e5-0de9-3264-9108-6d4b45cf2567;Feature;geom;Point;[-66.22491, -31.59234];-66,22491;-31,59234;NPP-375D;Argentina;La Rioja;General San Martín;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.8c54a8cc-6482-3eaa-85a3-a702d8a1a4c3;Feature;geom;Point;[-66.73296, -31.55278];-66,73296;-31,55278;NPP-375D;Argentina;La Rioja;Rosario Vera Peñaloza;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.e94daab4-ea9f-3a8f-99dc-bf9bdbe0e6f1;Feature;geom;Point;[-58.66608, -31.35069];-58,66608;-31,35069;NPP-375D;Argentina;Entre Ríos;Villaguay;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.bdaf3aa5-22ff-373d-97c7-dbb6d9540a70;Feature;geom;Point;[-58.30904, -30.90734];-58,30904;-30,90734;NPP-375D;Argentina;Entre Ríos;Concordia;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.aa0f4534-319e-3d80-9101-89fc020f89fd;Feature;geom;Point;[-58.77999, -30.26495];-58,77999;-30,26495;NPP-375D;Argentina;Entre Ríos;Feliciano;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.0bf1c62b-fe94-378b-9e97-41006c7e3641;Feature;geom;Point;[-67.81879, -30.00664];-67,81879;-30,00664;NPP-375D;Argentina;La Rioja;Independencia;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.217e41a5-bc30-3ae4-9418-703b1e1ed1d5;Feature;geom;Point;[-61.99627, -29.87338];-61,99627;-29,87338;NPP-375D;Argentina;Santa Fe;San Cristóbal;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.511d153b-5e93-3aa5-bfee-3a92b2064110;Feature;geom;Point;[-59.88504, -29.80648];-59,88504;-29,80648;NPP-375D;Argentina;Santa Fe;San Javier;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.3f1838db-12d3-3706-84cd-4dce518b82b0;Feature;geom;Point;[-69.32519, -29.69449];-69,32519;-29,69449;NPP-375D;Argentina;San Juan;Iglesia;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.d2a956c8-20d5-3844-a1ce-edc912d1226a;Feature;geom;Point;[-67.41827, -29.64438];-67,41827;-29,64438;NPP-375D;Argentina;La Rioja;Chilecito;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.d521898c-a663-3fab-b712-2d925159b63e;Feature;geom;Point;[-70.67835, -29.58829];-70,67835;-29,58829;NPP-375D;Chile;Coquimbo;Elqui;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.1b05b07f-03af-3dee-aa10-469c2ca5bff0;Feature;geom;Point;[-68.32952, -29.32117];-68,32952;-29,32117;NPP-375D;Argentina;La Rioja;Coronel Felipe Varela;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.b19065d7-c3f1-3432-bde8-c20d7d0de061;Feature;geom;Point;[-62.69672, -28.9401];-62,69672;-28,9401;NPP-375D;Argentina;Santiago del Estero;Aguirre;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.a324bcf7-7630-322d-8f46-b896ff5160a5;Feature;geom;Point;[-68.09296, -28.93051];-68,09296;-28,93051;NPP-375D;Argentina;La Rioja;General Lamadrid;2023-03-15T05:50:00+00:00;;;
focos_ams_24h.8eb8c2af-3c7c-35c4-9c36-61cd7079c35a;Feature;geom;Point;[-64.40211, -28.81614];-64,40211;-28,81614;NPP-375D;Argentina;Santiago del Estero;Loreto;2023-03-15T05:50:00+00:00;;;
